[2025-08-19 02:33:36] [INFO    ] discord.client: logging in using static token
[2025-08-19 02:36:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:44] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 45, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:46.231000+00:00', 'pinned': False, 'nonce': '1407116034984378368', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116037245239368', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 46, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:46.196000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:45.722000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116035110338581', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': []}, 'pinned': False, 'nonce': '16597782631324552204', 'message_reference': {'type': 0, 'message_id': '1407116035110338581', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116037098311854', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@544436544681934870>, вам выдано **100** монет. Баланс: **900**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 47, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:46.643000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:46.231000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116037245239368', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': []}, 'pinned': False, 'nonce': '18027133600744799999', 'message_reference': {'type': 0, 'message_id': '1407116037245239368', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116038973423736', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@544436544681934870>, вам выдано **100** монет. Баланс: **1000**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 48, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:46.641000+00:00', 'pinned': False, 'nonce': '1407116036095868928', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116038964772935', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:45] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 49, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:47.134000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:46.641000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116038964772935', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}, 'attachments': []}, 'pinned': False, 'nonce': '14256460826371145482', 'message_reference': {'type': 0, 'message_id': '1407116038964772935', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'momjj', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'Джеймс маркарян', 'mute': False, 'joined_at': '2025-03-30T13:35:31.160000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '544436544681934870', 'global_name': 'Momjj', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'f8dfed309e0d146bce3d0441baa512f6'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116041032695838', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@544436544681934870>, вам выдано **100** монет. Баланс: **1100**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:46] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 50, 'op': 0, 'd': {'user_id': '605843637993078785', 'timestamp': 1755553012, 'member': {'user': {'username': 'noonelivesforever', 'public_flags': 128, 'primary_guild': None, 'id': '605843637993078785', 'global_name': 'преподаватель леймологии', 'display_name_styles': None, 'display_name': 'преподаватель леймологии', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a8ce9f0381167d11c6001ac3a6fa3079'}, 'roles': ['1355897340447162640', '1385291521695416423'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-06T21:32:48.597000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:51] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:36:51] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:36:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 51, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:52.867000+00:00', 'pinned': False, 'nonce': '1407116062998134784', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355897340447162640', '1385291521695416423'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-06T21:32:48.597000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116065078771794', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'баляя КУДААА', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'noonelivesforever', 'public_flags': 128, 'primary_guild': None, 'id': '605843637993078785', 'global_name': 'преподаватель леймологии', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'a8ce9f0381167d11c6001ac3a6fa3079'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:51] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 52, 'op': 0, 'd': {'user_id': '549825013407154188', 'timestamp': 1755553013, 'member': {'user': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'display_name': 'sofaay', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1407044802889125908', 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:52] [DEBUG   ] discord.client: Dispatching event typing
[2025-08-19 02:36:52] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-08-19 02:36:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:53.962000+00:00', 'pinned': False, 'nonce': '1407116068673028096', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116069671272528', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:53] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 54, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:54.242000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:53.962000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116069671272528', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': []}, 'pinned': False, 'nonce': '2052743816012954866', 'message_reference': {'type': 0, 'message_id': '1407116069671272528', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116070845939713', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@549825013407154188>, вам выдано **100** монет. Баланс: **100**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:53] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:53] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 55, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:57.832000+00:00', 'pinned': False, 'nonce': '1407116084997259264', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116085903491163', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:56] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 56, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:58.264000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:57.832000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116085903491163', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': []}, 'pinned': False, 'nonce': '15772314132271006487', 'message_reference': {'type': 0, 'message_id': '1407116085903491163', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116087715172453', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@549825013407154188>, вам выдано **100** монет. Баланс: **200**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:57] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 57, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:58.757000+00:00', 'pinned': False, 'nonce': '1407116088868601856', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116089783226499', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:57] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 58, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-08-18T21:36:59.105000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:58.757000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1407116089783226499', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': []}, 'pinned': False, 'nonce': '14239984197905419909', 'message_reference': {'type': 0, 'message_id': '1407116089783226499', 'guild_id': '1355766444742148257', 'channel_id': '1407044802889125908'}, 'mentions': [{'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1356524957269626953', '1355879915500605481'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-04-01T07:05:52.915000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116091242713220', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@549825013407154188>, вам выдано **100** монет. Баланс: **300**', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'JuniperBot', 'public_flags': 65536, 'primary_guild': None, 'id': '310848622642069504', 'global_name': None, 'display_name_styles': None, 'discriminator': '6999', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'a_8d8a8fc15ddbb3f63d9e4c2451be0798'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:58] [DEBUG   ] discord.client: Dispatching event message
[2025-08-19 02:36:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 59, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-08-18T21:36:59.700000+00:00', 'pinned': False, 'nonce': '1407116092517646336', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355876269056721057', '1404053795087843359'], 'premium_since': None, 'pending': False, 'nick': 'мария 8 метров от вас', 'mute': False, 'joined_at': '2025-03-30T12:07:06.493000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1407116093738193007', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!сбербанкмодмогаденег', 'components': [], 'channel_type': 0, 'channel_id': '1407044802889125908', 'author': {'username': 'sofaay', 'public_flags': 0, 'primary_guild': None, 'id': '549825013407154188', 'global_name': 'sofaay', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ea3af2ff02013938f3f60ea06c22fe8c'}, 'attachments': [], 'guild_id': '1355766444742148257'}}
[2025-08-19 02:36:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-08-19 02:36:58] [DEBUG   ] discord.client: Dispatching event message
